ID,Name,node.degree,node.betw,node.stress,node.evcent,Clustering.Coefficient,No.module,Zi,Pi
1,Zotu2726,2,0,0,2.84E-44,1,88,0,0
2,Zotu1777,1,0,0,3.42E-79,0,324,0,0
3,Zotu243,1,0,0,2.10E-35,0,12,-1.154700538,0
4,Zotu351,1,0,0,3.42E-79,0,323,0,0
5,Zotu1698,1,0,0,3.42E-79,0,232,0,0
6,Zotu1494,2,13,13,1.14E-41,0,4,0.215665546,0
7,Zotu265,3,15,58,1.20E-18,0.333333333,1,0.402139493,0
8,Zotu679,2,1,1,9.85E-62,0,145,0,0
9,Zotu136,1,0,0,3.42E-79,0,289,0,0
10,Zotu26,1,0,0,3.42E-79,0,231,0,0
11,Zotu7,1,0,0,3.42E-79,0,205,0,0
12,Zotu1244,1,0,0,3.42E-79,0,207,0,0
13,Zotu62,1,0,0,3.42E-79,0,177,0,0
14,Zotu2,2,1,1,9.85E-62,0,103,0,0
15,Zotu1883,3,24,24,4.28E-31,0.333333333,6,0.734846923,0
16,Zotu133,1,0,0,8.33E-33,0,9,-1.651001651,0
17,Zotu81,2,0,0,3.06E-19,1,1,-0.517036491,0
18,Zotu283,2,0,0,3.72E-40,1,84,0,0
19,Zotu1269,1,0,0,3.42E-79,0,245,0,0
20,Zotu4454,1,0,0,3.42E-79,0,230,0,0
21,Zotu3344,3,17.66666667,34,3.99E-31,0,11,0.981980506,0
22,Zotu1159,1,0,0,2.55E-46,0,25,-0.894427191,0
23,Zotu1014,1,0,0,3.42E-79,0,196,0,0
24,Zotu16362,3,0.5,1,9.21E-32,0.666666667,69,1,0
25,Zotu13857,1,0,0,4.32E-55,0,61,-1,0
26,Zotu1284,1,0,0,3.42E-79,0,180,0,0
27,Zotu886,1,0,0,1.54E-36,0,41,-0.912870929,0
28,Zotu477,3,4,4,4.83E-39,0.333333333,28,1.58113883,0
29,Zotu1351,1,0,0,3.42E-79,0,224,0,0
30,Zotu1893,1,0,0,2.13E-44,0,17,-0.811107106,0
31,Zotu564,1,0,0,3.42E-79,0,222,0,0
32,Zotu629,1,0,0,3.42E-79,0,321,0,0
33,Zotu953,1,0,0,1.12E-20,0,1,-1.436212474,0
34,Zotu362,1,0,0,9.85E-62,0,134,0,0
35,Zotu890,1,0,0,3.42E-79,0,272,0,0
36,Zotu3134,1,0,0,1.61E-51,0,74,-0.577350269,0
37,Zotu830,3,2,4,6.59E-29,0.666666667,53,0.707106781,0
38,Zotu1640,1,0,0,3.42E-79,0,255,0,0
39,Zotu432,1,0,0,5.53E-42,0,4,-1.401826052,0
40,Zotu823,1,0,0,3.42E-79,0,229,0,0
41,Zotu137,1,0,0,9.85E-62,0,123,0,0
42,Zotu993,1,0,0,3.42E-79,0,231,0,0
43,Zotu481,1,0,0,9.85E-62,0,121,0,0
44,Zotu1144,1,0,0,2.11E-24,0,10,-1.257237114,0
45,Zotu869,2,48,48,3.28E-41,0,4,0.215665546,0
46,Zotu2792,1,0,0,9.85E-62,0,117,0,0
47,Zotu59,2,2,2,7.00E-55,0,47,1,0
48,Zotu2281,1,0,0,2.49E-48,0,34,-0.75,0
49,Zotu180,1,0,0,3.42E-79,0,254,0,0
50,Zotu358,1,0,0,3.42E-79,0,182,0,0
51,Zotu11633,2,64,92,1.59E-29,0,2,-0.173748897,0
52,Zotu105,1,0,0,3.42E-79,0,253,0,0
53,Zotu3727,2,2,2,7.00E-55,0,60,1,0
54,Zotu1523,1,0,0,9.85E-62,0,111,0,0
55,Zotu4165,2,6,6,1.93E-49,0,30,0.707106781,0
56,Zotu2052,3,3,4,2.94E-30,0.333333333,70,0.75,0
57,Zotu204,1,0,0,3.42E-79,0,194,0,0
58,Zotu328,1,0,0,3.42E-79,0,152,0,0
59,Zotu13596,2,2,2,7.00E-55,0,42,1,0
60,Zotu880,4,91.5,295,4.27E-18,0.5,1,1.321315476,0
61,Zotu315,1,0,0,2.01E-40,0,80,-1.414213562,0
62,Zotu982,3,0.5,1,9.21E-32,0.666666667,66,1,0
63,Zotu425,3,2,2,4.36E-40,0.333333333,81,1.414213562,0
64,Zotu5688,1,0,0,3.42E-79,0,319,0,0
65,Zotu7316,1,0,0,9.85E-62,0,135,0,0
66,Zotu5118,1,0,0,3.42E-79,0,303,0,0
67,Zotu1484,1,0,0,3.42E-79,0,289,0,0
68,Zotu424,1,0,0,9.85E-62,0,112,0,0
69,Zotu1011,2,0,0,7.19E-32,1,69,-1,0
70,Zotu675,1,0,0,3.42E-79,0,271,0,0
71,Zotu3210,1,0,0,1.46E-48,0,35,-0.75,0
72,Zotu790,1,0,0,3.42E-79,0,261,0,0
73,Zotu2755,1,0,0,3.42E-79,0,256,0,0
74,Zotu24,2,2,2,7.00E-55,0,51,1,0
75,Zotu2653,2,2,2,7.00E-55,0,57,1,0
76,Zotu3778,1,0,0,3.42E-79,0,244,0,0
77,Zotu2566,2,3,3,2.74E-39,0,24,0,0
78,Zotu7979,2,0,0,2.84E-44,1,91,0,0
79,Zotu568,2,0,0,2.84E-44,1,89,0,0
80,Zotu648,1,0,0,3.42E-79,0,228,0,0
81,Zotu1240,1,0,0,1.61E-51,0,71,-0.577350269,0
82,Zotu19476,1,0,0,3.42E-79,0,225,0,0
83,Zotu5232,1,0,0,3.42E-79,0,219,0,0
84,Zotu7497,1,0,0,3.42E-79,0,216,0,0
85,Zotu1787,2,24,24,1.94E-41,0,4,0.215665546,0
86,Zotu1873,2,0,0,3.72E-40,1,81,0,0
87,Zotu1379,1,0,0,3.42E-79,0,246,0,0
88,Zotu1711,2,0,0,2.84E-44,1,94,0,0
89,Zotu119,2,0,0,2.68E-36,1,40,0,0
90,Zotu3499,2,0,0,2.84E-44,1,97,0,0
91,Zotu6119,2,19,30,6.72E-30,0,2,-0.173748897,0
92,Zotu18638,2,0,0,7.19E-32,1,68,-1,0
93,Zotu2610,2,6,16,3.99E-32,0,9,-0.254000254,0
94,Zotu1186,1,0,0,9.85E-62,0,140,0,0
95,Zotu334,3,2,4,7.36E-30,0.666666667,13,1.020620726,0
96,Zotu268,3,0,0,7.59E-24,1,64,0,0
97,Zotu1496,1,0,0,3.42E-79,0,312,0,0
98,Zotu128,1,0,0,3.42E-79,0,178,0,0
99,Zotu821,1,0,0,3.42E-79,0,219,0,0
100,Zotu338,1,0,0,1.24E-39,0,27,-1.58113883,0
101,Zotu224,1,0,0,3.42E-79,0,178,0,0
102,Zotu244,1,0,0,3.42E-79,0,185,0,0
103,Zotu1298,1,0,0,4.98E-36,0,19,-1,0
104,Zotu645,3,0,0,2.09E-22,1,63,0.204124145,0
105,Zotu2598,1,0,0,3.42E-79,0,236,0,0
106,Zotu4514,2,1,1,9.85E-62,0,112,0,0
107,Zotu17521,2,84,174,1.24E-18,0,1,-0.517036491,0
108,Zotu13778,2,8,12,5.74E-25,0,10,-0.359210604,0
109,Zotu20151,2,0,0,2.84E-44,1,82,0,0
110,Zotu13,3,17,50,0.004910658,0.666666667,0,-0.087038828,0
111,Zotu972,2,8,8,3.88E-29,0,7,-0.229415734,0
112,Zotu108,2,3,8,0.027074781,0,0,-0.696310624,0
113,Zotu60,1,0,0,9.85E-62,0,104,0,0
114,Zotu866,1,0,0,3.42E-79,0,188,0,0
115,Zotu130,3,30,78,1.77E-18,0.333333333,1,0.402139493,0
116,Zotu551,3,1,2,8.54E-25,0.333333333,15,0.474341649,0
117,Zotu1007,3,2,4,6.59E-29,0.666666667,53,0.707106781,0
118,Zotu326,2,0,0,2.84E-44,1,85,0,0
119,Zotu231,1,0,0,1.96E-36,0,18,-1.322875656,0
120,Zotu261,1,0,0,3.42E-79,0,156,0,0
121,Zotu850,2,2,2,7.00E-55,0,58,1,0
122,Zotu361,1,0,0,1.79E-42,0,23,-0.603022689,0
123,Zotu1718,1,0,0,1.61E-51,0,75,-0.577350269,0
124,Zotu3640,1,0,0,9.85E-62,0,105,0,0
125,Zotu1395,1,0,0,3.42E-79,0,152,0,0
126,Zotu871,2,0,0,2.84E-44,1,78,0,0
127,Zotu84,1,0,0,3.42E-79,0,221,0,0
128,Zotu1054,1,0,0,9.85E-62,0,142,0,0
129,Zotu3468,1,0,0,3.42E-79,0,313,0,0
130,Zotu91,1,0,0,3.42E-79,0,308,0,0
131,Zotu107,1,0,0,3.42E-79,0,304,0,0
132,Zotu2390,1,0,0,3.42E-79,0,298,0,0
133,Zotu17889,2,1,1,9.85E-62,0,143,0,0
134,Zotu55,1,0,0,3.42E-79,0,288,0,0
135,Zotu4293,3,5,8,9.44E-29,0.333333333,16,0.811107106,0
136,Zotu1100,1,0,0,3.42E-79,0,283,0,0
137,Zotu2345,1,0,0,3.42E-79,0,287,0,0
138,Zotu1065,1,0,0,3.42E-79,0,278,0,0
139,Zotu6110,1,0,0,9.85E-62,0,143,0,0
140,Zotu181,1,0,0,2.49E-30,0,2,-1.085930607,0
141,Zotu3126,2,0,0,2.84E-44,1,89,0,0
142,Zotu4900,1,0,0,4.32E-55,0,44,-1,0
143,Zotu1682,3,0,0,7.59E-24,1,48,0,0
144,Zotu4546,1,0,0,8.60E-50,0,31,-1.414213562,0
145,Zotu1374,1,0,0,1.60E-41,0,4,-1.401826052,0
146,Zotu1568,1,0,0,3.42E-79,0,288,0,0
147,Zotu2155,3,20,20,2.66E-33,0.333333333,5,1.1,0
148,Zotu1514,1,0,0,3.42E-79,0,305,0,0
149,Zotu471,1,0,0,9.85E-62,0,133,0,0
150,Zotu1185,1,0,0,1.37E-38,0,8,-0.795495129,0
151,Zotu959,2,4,4,5.49E-46,0,29,0.447213595,0
152,Zotu1943,2,1,1,9.85E-62,0,135,0,0
153,Zotu1738,2,0,0,7.19E-32,1,66,-1,0
154,Zotu2795,3,3,6,1.11E-28,0.666666667,16,0.811107106,0
155,Zotu3791,1,0,0,3.42E-79,0,299,0,0
156,Zotu1784,1,0,0,9.85E-62,0,116,0,0
157,Zotu523,3,28,76,2.71E-18,0.666666667,1,0.402139493,0
158,Zotu948,1,0,0,3.42E-79,0,301,0,0
159,Zotu2409,1,0,0,1.46E-48,0,34,-0.75,0
160,Zotu757,3,0,0,7.59E-24,1,64,0,0
161,Zotu556,2,0,0,3.72E-40,1,80,0,0
162,Zotu1022,2,0,0,7.19E-32,1,66,-1,0
163,Zotu1402,2,21,21,1.74E-38,0,8,0.176776695,0
164,Zotu409,3,3,3,1.61E-51,0,75,1.732050808,0
165,Zotu1759,1,0,0,9.85E-62,0,127,0,0
166,Zotu820,2,0,0,2.84E-44,1,99,0,0
167,Zotu2955,1,0,0,3.42E-79,0,307,0,0
168,Zotu4775,3,28,76,2.71E-18,0.666666667,1,0.402139493,0
169,Zotu2023,1,0,0,9.85E-62,0,120,0,0
170,Zotu312,1,0,0,9.85E-62,0,123,0,0
171,Zotu3796,1,0,0,3.42E-79,0,212,0,0
172,Zotu3435,1,0,0,3.42E-79,0,322,0,0
173,Zotu3700,1,0,0,3.42E-79,0,211,0,0
174,Zotu10156,1,0,0,3.42E-79,0,320,0,0
175,Zotu241,1,0,0,3.42E-79,0,314,0,0
176,Zotu114,1,0,0,9.85E-62,0,105,0,0
177,Zotu32,1,0,0,3.71E-30,0,2,-1.085930607,0
178,Zotu485,1,0,0,9.85E-62,0,120,0,0
179,Zotu3967,1,0,0,1.61E-51,0,74,-0.577350269,0
180,Zotu995,4,54,75,1.00E-29,0,2,1.650614522,0
181,Zotu110,2,33,33,2.84E-41,0,4,0.215665546,0
182,Zotu37,1,0,0,9.85E-62,0,106,0,0
183,Zotu339,1,0,0,3.42E-79,0,198,0,0
184,Zotu278,1,0,0,3.44E-28,0,7,-1.376494403,0
185,Zotu19,1,0,0,3.42E-79,0,193,0,0
186,Zotu437,1,0,0,3.42E-79,0,252,0,0
187,Zotu156,1,0,0,2.55E-46,0,29,-0.894427191,0
188,Zotu426,1,0,0,1.92E-25,0,10,-1.257237114,0
189,Zotu981,2,0,0,2.84E-44,1,98,0,0
190,Zotu1241,1,0,0,3.42E-79,0,185,0,0
191,Zotu963,1,0,0,0.012358506,0,0,-1.30558242,0
192,Zotu1615,3,8,8,6.96E-46,0,29,1.788854382,0
193,Zotu221,3,13.66666667,33,5.45E-32,0,9,1.143001143,0
194,Zotu1211,2,0,0,2.84E-44,1,92,0,0
195,Zotu3371,2,0,0,3.98E-39,1,24,0,0
196,Zotu440,1,0,0,3.42E-79,0,177,0,0
197,Zotu406,1,0,0,3.42E-79,0,174,0,0
198,Zotu303,1,0,0,3.42E-79,0,173,0,0
199,Zotu19532,3,9,9,2.84E-44,0,17,1.45999279,0
200,Zotu1017,1,0,0,3.42E-79,0,240,0,0
201,Zotu582,1,0,0,3.42E-79,0,175,0,0
202,Zotu1476,2,2,2,7.00E-55,0,54,1,0
203,Zotu889,3,1,3,9.45E-25,0.666666667,15,0.474341649,0
204,Zotu2006,2,0,0,3.98E-39,1,28,0,0
205,Zotu65,2,4,4,2.33E-42,0,23,0.301511345,0
206,Zotu2919,1,0,0,4.32E-55,0,47,-1,0
207,Zotu897,1,0,0,3.42E-79,0,164,0,0
208,Zotu1288,2,0,0,2.84E-44,1,77,0,0
209,Zotu1989,1,0,0,9.85E-62,0,104,0,0
210,Zotu1797,1,0,0,3.42E-79,0,172,0,0
211,Zotu844,3,2,4,7.36E-30,0.666666667,13,1.020620726,0
212,Zotu1495,3,0,0,7.59E-24,1,52,0,0
213,Zotu2785,1,0,0,3.42E-79,0,276,0,0
214,Zotu503,1,0,0,3.42E-79,0,215,0,0
215,Zotu208,1,0,0,4.32E-55,0,57,-1,0
216,Zotu691,1,0,0,4.32E-55,0,60,-1,0
217,Zotu211,2,2,2,7.00E-55,0,60,1,0
218,Zotu2199,4,215,642,4.67E-18,0.166666667,1,1.321315476,0
219,Zotu1488,2,1,1,9.85E-62,0,139,0,0
220,Zotu640,1,0,0,2.04E-38,0,8,-0.795495129,0
221,Zotu748,1,0,0,3.71E-30,0,2,-1.085930607,0
222,Zotu1253,1,0,0,3.42E-79,0,162,0,0
223,Zotu4156,3,0,0,7.59E-24,1,52,0,0
224,Zotu1143,1,0,0,3.42E-79,0,308,0,0
225,Zotu3696,4,8,12,1.03E-25,0.333333333,49,1.58113883,0
226,Zotu1070,2,0,0,2.84E-44,1,92,0,0
227,Zotu1672,2,1,1,9.85E-62,0,107,0,0
228,Zotu1319,1,0,0,3.42E-79,0,169,0,0
229,Zotu1141,2,0,0,5.45E-26,1,49,-0.632455532,0
230,Zotu973,2,4,4,1.55E-49,0,30,0.707106781,0
231,Zotu486,2,24,24,1.49E-41,0,4,0.215665546,0
232,Zotu2348,1,0,0,3.42E-79,0,163,0,0
233,Zotu1273,2,0,0,7.19E-32,1,69,-1,0
234,Zotu2058,1,0,0,9.85E-62,0,103,0,0
235,Zotu1279,1,0,0,3.42E-79,0,154,0,0
236,Zotu1690,1,0,0,9.85E-62,0,113,0,0
237,Zotu1419,1,0,0,9.85E-62,0,133,0,0
238,Zotu385,1,0,0,3.42E-79,0,149,0,0
239,Zotu788,1,0,0,0.012358506,0,0,-1.30558242,0
240,Zotu4349,2,0,0,3.98E-39,1,27,0,0
241,Zotu979,1,0,0,1.13E-38,0,33,-1.224744871,0
242,Zotu4491,1,0,0,9.85E-62,0,102,0,0
243,Zotu50,2,14,19,1.71E-30,0,3,-0.134839972,0
244,Zotu3337,1,0,0,9.85E-62,0,100,0,0
245,Zotu3554,1,0,0,3.42E-79,0,157,0,0
246,Zotu94,1,0,0,3.42E-79,0,146,0,0
247,Zotu49,2,15.33333333,32,2.37E-29,0,3,-0.134839972,0
248,Zotu5,2,3,3,2.74E-39,0,27,0,0
249,Zotu14,1,0,0,9.85E-62,0,102,0,0
250,Zotu899,1,0,0,3.42E-79,0,277,0,0
251,Zotu1226,1,0,0,2.08E-29,0,53,-1.414213562,0
252,Zotu20,2,1,1,9.85E-62,0,100,0,0
253,Zotu1287,2,0,0,7.19E-32,1,68,-1,0
254,Zotu96,3,85,152,3.06E-29,0,2,0.738432813,0
255,Zotu172,1,0,0,3.42E-79,0,181,0,0
256,Zotu95,2,3,3,3.52E-48,0,34,0.5,0
257,Zotu2606,2,2,2,7.00E-55,0,46,1,0
258,Zotu838,2,26,44,1.19E-29,0,3,-0.134839972,0
259,Zotu18,3,16.83333333,36,4.57E-32,0,9,1.143001143,0
260,Zotu85,2,5.5,15,3.91E-32,0,9,-0.254000254,0
261,Zotu848,1,0,0,3.42E-79,0,324,0,0
262,Zotu903,1,0,0,3.42E-79,0,303,0,0
263,Zotu11,2,0,0,2.68E-36,1,40,0,0
264,Zotu92,2,5,7,3.77E-25,0,15,-0.632455532,0
265,Zotu378,1,0,0,3.42E-79,0,296,0,0
266,Zotu69,2,14,23,5.05E-30,0,3,-0.134839972,0
267,Zotu974,1,0,0,3.42E-79,0,292,0,0
268,Zotu965,1,0,0,3.42E-79,0,287,0,0
269,Zotu17,1,0,0,3.42E-79,0,297,0,0
270,Zotu4632,3,41,41,2.15E-33,0,5,1.1,0
271,Zotu18918,1,0,0,3.42E-79,0,284,0,0
272,Zotu490,1,0,0,3.42E-79,0,282,0,0
273,Zotu226,2,0,0,2.84E-44,1,93,0,0
274,Zotu98,2,2,2,7.00E-55,0,43,1,0
275,Zotu588,2,0,0,2.52E-30,1,70,-0.5,0
276,Zotu612,3,0.5,1,9.21E-32,0.666666667,67,1,0
277,Zotu284,1,0,0,3.42E-79,0,290,0,0
278,Zotu4295,1,0,0,3.42E-79,0,276,0,0
279,Zotu1163,4,2.333333333,9,2.00E-10,0.833333333,38,0.581238194,0
280,Zotu1433,2,2,2,7.00E-55,0,51,1,0
281,Zotu659,2,2,2,7.00E-55,0,54,1,0
282,Zotu206,2,1,1,9.85E-62,0,140,0,0
283,Zotu78,2,0,0,3.98E-39,1,26,0,0
284,Zotu584,1,0,0,9.85E-62,0,140,0,0
285,Zotu1695,1,0,0,9.85E-62,0,132,0,0
286,Zotu217,1,0,0,3.42E-79,0,265,0,0
287,Zotu1740,2,0,0,2.84E-44,1,93,0,0
288,Zotu6080,2,6,6,1.93E-49,0,31,0.707106781,0
289,Zotu3428,1,0,0,3.42E-79,0,260,0,0
290,Zotu6340,1,0,0,8.60E-50,0,32,-1.414213562,0
291,Zotu5044,1,0,0,3.42E-79,0,257,0,0
292,Zotu2156,1,0,0,3.42E-79,0,319,0,0
293,Zotu2494,1,0,0,3.42E-79,0,253,0,0
294,Zotu508,1,0,0,3.47E-29,0,16,-1.45999279,0
295,Zotu5805,2,2,2,7.00E-55,0,45,1,0
296,Zotu1579,2,2,2,7.00E-55,0,43,1,0
297,Zotu1201,2,6,6,1.93E-49,0,32,0.707106781,0
298,Zotu1177,1,0,0,3.42E-79,0,249,0,0
299,Zotu1558,1,0,0,1.79E-42,0,23,-0.603022689,0
300,Zotu125,2,0,0,5.19E-31,1,6,-0.163299316,0
301,Zotu730,1,0,0,4.32E-55,0,42,-1,0
302,Zotu581,1,0,0,3.42E-79,0,246,0,0
303,Zotu349,1,0,0,3.42E-79,0,311,0,0
304,Zotu4885,3,19,62,0.19295641,0.333333333,0,-0.087038828,0
305,Zotu2478,1,0,0,9.85E-62,0,118,0,0
306,Zotu8563,2,20,20,5.20E-28,0,7,-0.229415734,0
307,Zotu2300,1,0,0,3.42E-79,0,242,0,0
308,Zotu1658,1,0,0,3.42E-79,0,241,0,0
309,Zotu1778,2,55,209,2.51E-18,0,1,-0.517036491,0
310,Zotu636,3,13.5,24,3.67E-31,0,11,0.981980506,0
311,Zotu3143,1,0,0,3.20E-31,0,6,-1.061445555,0
312,Zotu4014,3,0,0,4.41E-14,1,39,-1.224744871,0
313,Zotu1915,2,0,0,2.84E-44,1,82,0,0
314,Zotu1412,2,0,0,1.80E-33,1,5,-0.2,0
315,Zotu909,1,0,0,9.85E-62,0,131,0,0
316,Zotu712,1,0,0,3.42E-79,0,235,0,0
317,Zotu2383,3,45,45,3.01E-33,0,5,1.1,0
318,Zotu2116,1,0,0,9.85E-62,0,108,0,0
319,Zotu2297,1,0,0,1.13E-38,0,33,-1.224744871,0
320,Zotu3624,1,0,0,1.54E-36,0,41,-0.912870929,0
321,Zotu1209,1,0,0,3.42E-79,0,235,0,0
322,Zotu677,2,0,0,1.80E-33,1,5,-0.2,0
323,Zotu746,4,0.333333333,1,5.36E-14,0.833333333,39,0.816496581,0
324,Zotu2099,1,0,0,9.85E-62,0,124,0,0
325,Zotu2135,2,1,1,9.85E-62,0,131,0,0
326,Zotu1373,1,0,0,5.67E-39,0,8,-0.795495129,0
327,Zotu1216,1,0,0,9.85E-62,0,129,0,0
328,Zotu4780,3,0,0,7.59E-24,1,64,0,0
329,Zotu1338,2,0,0,1.80E-33,1,5,-0.2,0
330,Zotu3779,2,1,1,9.85E-62,0,124,0,0
331,Zotu5947,3,20,20,2.66E-33,0.333333333,5,1.1,0
332,Zotu1836,3,1,2,3.33E-30,0.666666667,65,0.75,0
333,Zotu3304,2,0,0,2.94E-31,1,6,-0.163299316,0
334,Zotu5091,1,0,0,9.85E-62,0,125,0,0
335,Zotu3477,2,1,1,9.85E-62,0,126,0,0
336,Zotu4078,3,7,7,3.79E-44,0,22,1.414213562,0
337,Zotu320,1,0,0,1.52E-31,0,11,-1.418416287,0
338,Zotu2167,2,58,118,4.09E-19,0,1,-0.517036491,0
339,Zotu5490,2,5,5,4.62E-36,0,18,0,0
340,Zotu1674,1,0,0,3.42E-79,0,214,0,0
341,Zotu1436,1,0,0,1.96E-36,0,18,-1.322875656,0
342,Zotu3690,1,0,0,9.85E-62,0,124,0,0
343,Zotu1786,1,0,0,4.32E-55,0,59,-1,0
344,Zotu3003,2,0,0,2.84E-44,1,90,0,0
345,Zotu2679,2,11,11,1.03E-33,0,5,-0.2,0
346,Zotu3277,1,0,0,9.85E-62,0,131,0,0
347,Zotu4976,1,0,0,1.61E-51,0,74,-0.577350269,0
348,Zotu3112,3,4,6,5.63E-29,0.333333333,53,0.707106781,0
349,Zotu5663,2,0,0,2.84E-44,1,97,0,0
350,Zotu4029,1,0,0,4.32E-55,0,47,-1,0
351,Zotu6888,1,0,0,3.42E-79,0,210,0,0
352,Zotu3071,3,57.5,97,3.52E-29,0,2,0.738432813,0
353,Zotu6791,1,0,0,9.85E-62,0,134,0,0
354,Zotu1028,2,0,0,7.59E-36,1,18,0,0
355,Zotu3995,3,5,7,2.55E-38,0,33,1.224744871,0
356,Zotu7632,1,0,0,3.42E-79,0,313,0,0
357,Zotu8406,2,3,3,1.61E-51,0,36,0.816496581,0
358,Zotu7930,2,1,2,2.04E-38,0,33,0,0
359,Zotu529,1,0,0,3.42E-79,0,259,0,0
360,Zotu1170,2,1,1,9.85E-62,0,117,0,0
361,Zotu2255,1,0,0,3.42E-79,0,201,0,0
362,Zotu1480,1,0,0,3.42E-79,0,268,0,0
363,Zotu826,2,0,0,2.84E-44,1,89,0,0
364,Zotu3324,1,0,0,3.42E-79,0,200,0,0
365,Zotu1175,1,0,0,3.42E-79,0,223,0,0
